route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
1_259,1_646_150_10_259_1,1_13268_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13269_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13270_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13271_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13272_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13273_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13274_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13275_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13276_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13277_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13278_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13279_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13280_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13281_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13282_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13283_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13284_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13285_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_13286_646,,0,1_259_I
1_267,1_111_163_10_267_2,1_13514_111,,1,1_267_V
1_267,1_111_163_10_267_2,1_13515_111,,1,1_267_V
1_267,1_111_163_10_267_2,1_13516_111,,0,1_267_I
1_267,1_111_163_10_267_2,1_13517_111,,0,1_267_I
1_267,1_112_164_10_267_3,1_13518_112,,1,1_267_V
1_267,1_112_164_10_267_3,1_13519_112,,0,1_267_I
1_277,1_181_176_10_277_1,1_13714_181,,1,1_277_V
1_277,1_181_176_10_277_1,1_13715_181,,1,1_277_V
1_277,1_181_176_10_277_1,1_13716_181,,1,1_277_V
1_277,1_181_176_10_277_1,1_13717_181,,1,1_277_V
1_277,1_181_176_10_277_1,1_13718_181,,1,1_277_V
1_277,1_181_176_10_277_1,1_13719_181,,1,1_277_V
1_277,1_181_176_10_277_1,1_13720_181,,1,1_277_V
1_277,1_181_176_10_277_1,1_13721_181,,1,1_277_V
1_277,1_181_176_10_277_1,1_13726_181,,0,1_277_I
1_277,1_181_176_10_277_1,1_13727_181,,0,1_277_I
1_277,1_181_176_10_277_1,1_13728_181,,0,1_277_I
1_277,1_181_176_10_277_1,1_13729_181,,0,1_277_I
1_277,1_181_176_10_277_1,1_13730_181,,0,1_277_I
1_277,1_181_176_10_277_1,1_13731_181,,0,1_277_I
1_277,1_181_176_10_277_1,1_13732_181,,0,1_277_I
1_277,1_181_176_10_277_1,1_13733_181,,0,1_277_I
1_277,1_181_176_10_277_1,1_13734_181,,0,1_277_I
1_277,1_297_178_10_277_3,1_13770_297,,1,1_277_V
1_277,1_297_178_10_277_3,1_13771_297,,1,1_277_V
1_277,1_297_178_10_277_3,1_13772_297,,1,1_277_V
1_277,1_297_178_10_277_3,1_13773_297,,1,1_277_V
1_277,1_297_178_10_277_3,1_13774_297,,1,1_277_V
1_277,1_297_178_10_277_3,1_13775_297,,1,1_277_V
1_277,1_297_178_10_277_3,1_13776_297,,1,1_277_V
1_277,1_297_178_10_277_3,1_13777_297,,0,1_277_I
1_277,1_297_178_10_277_3,1_13778_297,,0,1_277_I
1_277,1_297_178_10_277_3,1_13779_297,,0,1_277_I
1_277,1_297_178_10_277_3,1_13780_297,,0,1_277_I
1_277,1_297_178_10_277_3,1_13781_297,,0,1_277_I
1_277,1_297_178_10_277_3,1_13782_297,,0,1_277_I
1_277,1_297_178_10_277_3,1_13783_297,,0,1_277_I
1_277,1_297_178_10_277_3,1_13784_297,,0,1_277_I
1_302,1_742_231_13_302_2,1_15304_742,,1,1_302_V
1_302,1_742_231_13_302_2,1_15305_742,,1,1_302_V
1_302,1_742_231_13_302_2,1_15306_742,,1,1_302_V
1_302,1_742_231_13_302_2,1_15307_742,,1,1_302_V
1_302,1_742_231_13_302_2,1_15308_742,,1,1_302_V
1_302,1_742_231_13_302_2,1_15309_742,,1,1_302_V
1_302,1_742_231_13_302_2,1_15310_742,,1,1_302_V
1_302,1_742_231_13_302_2,1_15311_742,,1,1_302_V
1_302,1_742_231_13_302_2,1_15312_742,,1,1_302_V
1_302,1_742_231_13_302_2,1_15313_742,,1,1_302_V
1_302,1_742_231_13_302_2,1_15314_742,,1,1_302_V
1_302,1_742_231_13_302_2,1_15315_742,,1,1_302_V
1_302,1_742_231_13_302_2,1_15316_742,,0,1_302_I
1_302,1_742_231_13_302_2,1_15317_742,,0,1_302_I
1_302,1_742_231_13_302_2,1_15318_742,,0,1_302_I
1_302,1_742_231_13_302_2,1_15319_742,,0,1_302_I
1_302,1_742_231_13_302_2,1_15320_742,,0,1_302_I
1_302,1_742_231_13_302_2,1_15321_742,,0,1_302_I
1_302,1_742_231_13_302_2,1_15322_742,,0,1_302_I
1_302,1_742_231_13_302_2,1_15323_742,,0,1_302_I
1_302,1_742_231_13_302_2,1_15324_742,,0,1_302_I
1_302,1_742_231_13_302_2,1_15326_742,,0,1_302_I
1_302,1_742_231_13_302_2,1_15327_742,,0,1_302_I
1_302,1_742_231_13_302_2,1_15328_742,,0,1_302_I
1_276,1_311_404_10_276_1,1_20669_311,,1,1_276_V
1_276,1_311_404_10_276_1,1_20670_311,,1,1_276_V
1_276,1_311_404_10_276_1,1_20671_311,,0,1_276_I
1_276,1_311_404_10_276_1,1_20672_311,,0,1_276_I
1_264,1_315_408_10_264_1,1_20822_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20823_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20824_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20825_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20826_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20827_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20828_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20829_315,,1,1_264_V
1_264,1_315_408_10_264_1,1_20830_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20831_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20832_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20833_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20834_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20835_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20836_315,,0,1_264_I
1_264,1_315_408_10_264_1,1_20837_315,,0,1_264_I
1_271,1_901_420_10_271_4,1_21084_901,,0,1_271_I
1_271,1_901_420_10_271_4,1_21085_901,,0,1_271_I
1_271,1_901_420_10_271_4,1_21086_901,,0,1_271_I
1_271,1_901_420_10_271_4,1_21087_901,,0,1_271_I
1_271,1_901_420_10_271_4,1_21088_901,,0,1_271_I
1_419,1_386_482_10_419_1,1_22139_386,,1,1_419_V
1_419,1_386_482_10_419_1,1_22140_386,,1,1_419_V
1_273,1_392_487_10_273_1,1_22149_392,,1,1_273_V
1_273,1_392_487_10_273_1,1_22150_392,,0,1_273_I
1_273,1_392_487_10_273_1,1_22151_392,,0,1_273_I
1_273,1_392_487_10_273_1,1_22152_392,,0,1_273_I
1_273,1_900_489_10_273_3,1_22155_900,,0,1_273_I
1_489,1_601_682_6_489_1,1_24973_601,,0,1_489_I
1_489,1_601_682_6_489_1,1_24974_601,,0,1_489_I
1_490,1_600_683_10_490_1,1_24977_600,,1,1_490_V
1_490,1_600_683_10_490_1,1_24978_600,,1,1_490_V
1_492,1_602_684_10_492_1,1_24984_602,,1,1_492_V
1_492,1_602_684_10_492_1,1_24985_602,,1,1_492_V
1_492,1_603_685_6_492_1,1_24987_603,,0,1_492_I
1_492,1_603_685_6_492_1,1_24988_603,,0,1_492_I
1_239,1_631_717_24_239_1,1_26288_631,,0,1_239_I
1_239,1_631_717_24_239_1,1_26289_631,,0,1_239_I
1_239,1_631_717_24_239_1,1_26290_631,,0,1_239_I
1_239,1_631_717_24_239_1,1_26291_631,,0,1_239_I
1_239,1_631_717_24_239_1,1_26292_631,,0,1_239_I
1_239,1_631_717_24_239_1,1_26293_631,,0,1_239_I
1_239,1_631_717_24_239_1,1_26294_631,,0,1_239_I
1_239,1_631_717_24_239_1,1_26295_631,,0,1_239_I
1_239,1_631_717_24_239_1,1_26296_631,,1,1_239_V
1_239,1_631_717_24_239_1,1_26297_631,,1,1_239_V
1_239,1_631_717_24_239_1,1_26298_631,,1,1_239_V
1_239,1_631_717_24_239_1,1_26299_631,,1,1_239_V
1_239,1_631_717_24_239_1,1_26300_631,,1,1_239_V
1_239,1_631_717_24_239_1,1_26301_631,,1,1_239_V
1_239,1_631_717_24_239_1,1_26302_631,,1,1_239_V
1_239,1_631_717_24_239_1,1_26303_631,,1,1_239_V
1_239,1_631_717_24_239_1,1_26304_631,,1,1_239_V
1_239,1_631_717_24_239_1,1_26305_631,,0,1_239_I
1_239,1_632_718_24_239_4,1_26306_632,,0,1_239_I
1_239,1_632_718_24_239_4,1_26307_632,,0,1_239_I
1_239,1_632_718_24_239_4,1_26308_632,,0,1_239_I
1_239,1_632_718_24_239_4,1_26309_632,,1,1_239_V
1_239,1_632_718_24_239_4,1_26310_632,,1,1_239_V
1_239,1_632_718_24_239_4,1_26311_632,,1,1_239_V
1_242,1_636_723_24_242_4,1_26426_636,,1,1_242_V
1_242,1_636_723_24_242_4,1_26427_636,,1,1_242_V
1_242,1_636_723_24_242_4,1_26428_636,,1,1_242_V
1_242,1_636_723_24_242_4,1_26429_636,,1,1_242_V
1_242,1_636_723_24_242_4,1_26430_636,,1,1_242_V
1_242,1_636_723_24_242_4,1_26431_636,,1,1_242_V
1_242,1_636_723_24_242_4,1_26432_636,,1,1_242_V
1_242,1_636_723_24_242_4,1_26433_636,,1,1_242_V
1_242,1_636_723_24_242_4,1_26434_636,,1,1_242_V
1_242,1_636_723_24_242_4,1_26435_636,,1,1_242_V
1_242,1_636_723_24_242_4,1_26436_636,,0,1_242_I
1_242,1_636_723_24_242_4,1_26437_636,,0,1_242_I
1_242,1_636_723_24_242_4,1_26438_636,,0,1_242_I
1_242,1_636_723_24_242_4,1_26439_636,,0,1_242_I
1_242,1_636_723_24_242_4,1_26440_636,,0,1_242_I
1_242,1_636_723_24_242_4,1_26441_636,,0,1_242_I
1_242,1_636_723_24_242_4,1_26442_636,,0,1_242_I
1_242,1_636_723_24_242_4,1_26443_636,,0,1_242_I
1_242,1_636_723_24_242_4,1_26444_636,,0,1_242_I
1_242,1_636_723_24_242_4,1_26445_636,,0,1_242_I
1_416,1_637_724_24_416_1,1_26446_637,,1,1_416_V
1_416,1_637_724_24_416_1,1_26447_637,,1,1_416_V
1_416,1_637_724_24_416_1,1_26448_637,,0,1_416_I
1_416,1_637_724_24_416_1,1_26449_637,,0,1_416_I
1_243,1_637_724_24_243_1,1_26450_637,,1,1_243_V
1_243,1_637_724_24_243_1,1_26451_637,,1,1_243_V
1_243,1_637_724_24_243_1,1_26452_637,,1,1_243_V
1_243,1_637_724_24_243_1,1_26453_637,,1,1_243_V
1_243,1_637_724_24_243_1,1_26454_637,,1,1_243_V
1_243,1_637_724_24_243_1,1_26455_637,,0,1_243_I
1_243,1_637_724_24_243_1,1_26456_637,,0,1_243_I
1_243,1_637_724_24_243_1,1_26457_637,,0,1_243_I
1_243,1_637_724_24_243_1,1_26458_637,,0,1_243_I
1_243,1_637_724_24_243_1,1_26459_637,,0,1_243_I
1_243,1_638_725_24_243_4,1_26460_638,,1,1_243_V
1_243,1_638_725_24_243_4,1_26461_638,,1,1_243_V
1_243,1_638_725_24_243_4,1_26462_638,,1,1_243_V
1_243,1_638_725_24_243_4,1_26463_638,,0,1_243_I
1_243,1_638_725_24_243_4,1_26464_638,,0,1_243_I
1_243,1_638_725_24_243_4,1_26465_638,,0,1_243_I
1_245,1_639_726_24_245_1,1_26466_639,,1,1_245_V
1_245,1_639_726_24_245_1,1_26467_639,,1,1_245_V
1_245,1_639_726_24_245_1,1_26468_639,,1,1_245_V
1_245,1_639_726_24_245_1,1_26469_639,,1,1_245_V
1_245,1_639_726_24_245_1,1_26470_639,,1,1_245_V
1_245,1_639_726_24_245_1,1_26471_639,,0,1_245_I
1_245,1_639_726_24_245_1,1_26472_639,,0,1_245_I
1_245,1_639_726_24_245_1,1_26473_639,,0,1_245_I
1_245,1_639_726_24_245_1,1_26474_639,,0,1_245_I
1_245,1_639_726_24_245_1,1_26475_639,,0,1_245_I
1_244,1_639_726_24_244_1,1_26476_639,,1,1_244_V
1_244,1_639_726_24_244_1,1_26477_639,,1,1_244_V
1_244,1_639_726_24_244_1,1_26478_639,,1,1_244_V
1_244,1_639_726_24_244_1,1_26479_639,,1,1_244_V
1_244,1_639_726_24_244_1,1_26480_639,,0,1_244_I
1_244,1_639_726_24_244_1,1_26481_639,,0,1_244_I
1_244,1_639_726_24_244_1,1_26482_639,,0,1_244_I
1_244,1_639_726_24_244_1,1_26483_639,,0,1_244_I
1_245,1_640_727_24_245_4,1_26484_640,,1,1_245_V
1_245,1_640_727_24_245_4,1_26485_640,,1,1_245_V
1_245,1_640_727_24_245_4,1_26486_640,,1,1_245_V
1_245,1_640_727_24_245_4,1_26487_640,,1,1_245_V
1_245,1_640_727_24_245_4,1_26488_640,,1,1_245_V
1_245,1_640_727_24_245_4,1_26489_640,,1,1_245_V
1_245,1_640_727_24_245_4,1_26490_640,,0,1_245_I
1_245,1_640_727_24_245_4,1_26491_640,,0,1_245_I
1_245,1_640_727_24_245_4,1_26492_640,,0,1_245_I
1_245,1_640_727_24_245_4,1_26493_640,,0,1_245_I
1_245,1_640_727_24_245_4,1_26494_640,,0,1_245_I
1_245,1_640_727_24_245_4,1_26495_640,,0,1_245_I
1_259,1_646_150_10_259_1,1_26644_646,,0,1_259_I
1_259,1_646_150_10_259_1,1_26645_646,,0,1_259_I
1_242,1_636_723_24_242_4,1_27168_636,,1,1_242_V
1_242,1_636_723_24_242_4,1_27309_636,,0,1_242_I
1_499,1_683_757_10_499_1,1_27310_683,,0,1_499_I
1_499,1_683_757_10_499_1,1_27311_683,,1,1_499_V
1_501,1_685_759_9_501_1,1_27322_685,,0,1_501_I
1_501,1_685_759_9_501_1,1_27323_685,,0,1_501_I
1_501,1_685_759_9_501_1,1_27324_685,,1,1_501_V
1_501,1_685_759_9_501_1,1_27325_685,,1,1_501_V
1_265,1_315_760_10_265_1,1_27326_315,,1,1_265_V
1_265,1_315_760_10_265_1,1_27327_315,,1,1_265_V
1_265,1_315_760_10_265_1,1_27328_315,,1,1_265_V
1_265,1_315_760_10_265_1,1_27329_315,,1,1_265_V
1_265,1_315_760_10_265_1,1_27330_315,,0,1_265_I
1_265,1_315_760_10_265_1,1_27331_315,,0,1_265_I
1_265,1_315_760_10_265_1,1_27332_315,,0,1_265_I
1_265,1_315_760_10_265_1,1_27333_315,,0,1_265_I
1_502,1_688_763_10_502_1,1_27413_688,,1,1_502_V
1_502,1_688_763_10_502_1,1_27414_688,,1,1_502_V
1_502,1_688_763_10_502_1,1_27415_688,,1,1_502_V
1_502,1_688_763_10_502_1,1_27416_688,,1,1_502_V
1_502,1_688_763_10_502_1,1_27417_688,,1,1_502_V
1_502,1_688_763_10_502_1,1_27418_688,,1,1_502_V
1_502,1_688_763_10_502_1,1_27419_688,,0,1_502_I
1_502,1_688_763_10_502_1,1_27420_688,,0,1_502_I
1_502,1_688_763_10_502_1,1_27421_688,,0,1_502_I
1_502,1_688_763_10_502_1,1_27422_688,,0,1_502_I
1_502,1_688_763_10_502_1,1_27423_688,,0,1_502_I
1_436,1_692_769_10_436_1,1_27741_692,,0,1_436_I
1_436,1_692_769_10_436_1,1_27742_692,,0,1_436_I
1_436,1_692_769_10_436_1,1_27743_692,,0,1_436_I
1_436,1_692_769_10_436_1,1_27744_692,,0,1_436_I
1_436,1_692_769_10_436_1,1_27745_692,,1,1_436_V
1_436,1_692_769_10_436_1,1_27746_692,,1,1_436_V
1_436,1_692_769_10_436_1,1_27747_692,,1,1_436_V
1_436,1_692_769_10_436_1,1_27748_692,,1,1_436_V
1_436,1_692_769_10_436_1,1_27986_692,,1,1_436_V
1_298,1_646_150_10_298_1,1_28436_646,,1,1_298_V
1_260,1_646_150_10_260_1,1_28437_646,,1,1_260_V
1_298,1_646_150_10_298_1,1_28438_646,,1,1_298_V
1_260,1_646_150_10_260_1,1_28439_646,,1,1_260_V
1_298,1_646_150_10_298_1,1_28440_646,,1,1_298_V
1_260,1_646_150_10_260_1,1_28441_646,,1,1_260_V
1_298,1_646_150_10_298_1,1_28442_646,,1,1_298_V
1_260,1_646_150_10_260_1,1_28443_646,,1,1_260_V
1_298,1_646_150_10_298_1,1_28444_646,,1,1_298_V
1_260,1_646_150_10_260_1,1_28445_646,,1,1_260_V
1_298,1_646_150_10_298_1,1_28446_646,,1,1_298_V
1_260,1_646_150_10_260_1,1_28447_646,,1,1_260_V
1_260,1_646_150_10_260_1,1_28448_646,,1,1_260_V
1_260,1_646_150_10_260_1,1_28449_646,,1,1_260_V
1_260,1_646_150_10_260_1,1_28450_646,,1,1_260_V
1_260,1_646_150_10_260_1,1_28451_646,,1,1_260_V
1_298,1_646_150_10_298_1,1_28452_646,,1,1_298_V
1_260,1_646_150_10_260_1,1_28453_646,,1,1_260_V
1_260,1_646_150_10_260_1,1_28454_646,,1,1_260_V
1_260,1_646_150_10_260_1,1_28455_646,,1,1_260_V
1_260,1_646_150_10_260_1,1_28456_646,,1,1_260_V
1_489,1_601_682_6_489_1,1_32807_601,,1,1_489_V
1_492,1_603_685_6_492_1,1_32808_603,,1,1_492_V
1_420,1_392_487_10_420_1,1_32902_392,,1,1_420_V
1_420,1_392_487_10_420_1,1_32903_392,,1,1_420_V
1_289,1_985_989_10_289_10,1_33462_985,,1,1_289_V
1_289,1_985_989_10_289_10,1_33463_985,,1,1_289_V
1_289,1_985_989_10_289_10,1_33464_985,,1,1_289_V
1_289,1_985_989_10_289_10,1_33466_985,,1,1_289_V
1_289,1_985_989_10_289_10,1_33467_985,,1,1_289_V
1_289,1_985_989_10_289_10,1_33468_985,,1,1_289_V
1_289,1_985_989_10_289_10,1_33469_985,,0,1_289_I
1_289,1_985_989_10_289_10,1_33470_985,,0,1_289_I
1_289,1_985_989_10_289_10,1_33471_985,,0,1_289_I
1_289,1_985_989_10_289_10,1_33472_985,,0,1_289_I
1_289,1_985_989_10_289_10,1_33473_985,,0,1_289_I
1_289,1_985_989_10_289_10,1_33475_985,,0,1_289_I
1_289,1_904_991_10_289_12,1_33484_904,,1,1_289_V
1_289,1_904_991_10_289_12,1_33485_904,,1,1_289_V
1_289,1_904_991_10_289_12,1_33486_904,,1,1_289_V
1_289,1_904_991_10_289_12,1_33487_904,,1,1_289_V
1_289,1_904_991_10_289_12,1_33488_904,,0,1_289_I
1_289,1_904_991_10_289_12,1_33489_904,,0,1_289_I
1_289,1_904_991_10_289_12,1_33490_904,,0,1_289_I
1_289,1_904_991_10_289_12,1_33491_904,,0,1_289_I
1_272,1_386_1047_10_272_1,1_36075_386,,0,1_272_I
1_272,1_386_1047_10_272_1,1_36076_386,,0,1_272_I
1_248,1_1009_1049_10_248_1,1_36159_1009,,1,1_248_V
1_248,1_1009_1049_10_248_1,1_36160_1009,,1,1_248_V
1_248,1_1009_1049_10_248_1,1_36161_1009,,1,1_248_V
1_248,1_1009_1049_10_248_1,1_36162_1009,,1,1_248_V
1_248,1_1009_1049_10_248_1,1_36163_1009,,1,1_248_V
1_248,1_1009_1049_10_248_1,1_36164_1009,,1,1_248_V
1_248,1_1009_1049_10_248_1,1_36165_1009,,1,1_248_V
1_248,1_1009_1049_10_248_1,1_36166_1009,,1,1_248_V
1_248,1_1009_1049_10_248_1,1_36167_1009,,1,1_248_V
1_248,1_1009_1049_10_248_1,1_36168_1009,,1,1_248_V
1_248,1_1009_1049_10_248_1,1_36169_1009,,1,1_248_V
1_248,1_1009_1049_10_248_1,1_36170_1009,,1,1_248_V
1_248,1_1009_1049_10_248_1,1_36171_1009,,0,1_248_I
1_248,1_1009_1049_10_248_1,1_36172_1009,,0,1_248_I
1_248,1_1009_1049_10_248_1,1_36173_1009,,0,1_248_I
1_248,1_1009_1049_10_248_1,1_36174_1009,,0,1_248_I
1_248,1_1009_1049_10_248_1,1_36175_1009,,0,1_248_I
1_248,1_1009_1049_10_248_1,1_36176_1009,,0,1_248_I
1_248,1_1009_1049_10_248_1,1_36177_1009,,0,1_248_I
1_248,1_1009_1049_10_248_1,1_36178_1009,,0,1_248_I
1_248,1_1009_1049_10_248_1,1_36179_1009,,0,1_248_I
1_248,1_1009_1049_10_248_1,1_36180_1009,,0,1_248_I
1_248,1_1009_1049_10_248_1,1_36181_1009,,0,1_248_I
1_248,1_1009_1049_10_248_1,1_36182_1009,,0,1_248_I
1_289,1_985_1053_10_289_8,1_36369_985,,1,1_289_V
1_289,1_985_1053_10_289_8,1_36370_985,,1,1_289_V
1_289,1_985_1053_10_289_8,1_36371_985,,1,1_289_V
1_289,1_985_1053_10_289_8,1_36372_985,,1,1_289_V
1_289,1_985_1053_10_289_8,1_36373_985,,1,1_289_V
1_289,1_985_1053_10_289_8,1_36374_985,,1,1_289_V
1_289,1_985_1053_10_289_8,1_36375_985,,0,1_289_I
1_289,1_985_1053_10_289_8,1_36376_985,,0,1_289_I
1_289,1_985_1053_10_289_8,1_36377_985,,0,1_289_I
1_289,1_985_1053_10_289_8,1_36378_985,,0,1_289_I
1_289,1_985_1053_10_289_8,1_36379_985,,0,1_289_I
1_289,1_985_1053_10_289_8,1_36380_985,,0,1_289_I
1_267,1_788_1079_10_267_1,1_37459_788,,1,1_267_V
1_267,1_788_1079_10_267_1,1_37460_788,,1,1_267_V
1_267,1_788_1079_10_267_1,1_37461_788,,0,1_267_I
1_267,1_788_1079_10_267_1,1_37462_788,,0,1_267_I
1_267,1_788_1079_10_267_1,1_37463_788,,0,1_267_I
1_267,1_788_1079_10_267_1,1_37464_788,,0,1_267_I
1_498,1_804_1103_9_498_1,1_38118_804,,1,1_498_V
1_498,1_804_1103_9_498_1,1_38119_804,,1,1_498_V
1_498,1_804_1103_9_498_1,1_38120_804,,1,1_498_V
1_498,1_804_1103_9_498_1,1_38121_804,,0,1_498_I
1_498,1_804_1103_9_498_1,1_38122_804,,0,1_498_I
1_498,1_804_1103_9_498_1,1_38123_804,,0,1_498_I
1_498,1_804_1103_9_498_1,1_38124_804,,0,1_498_I
1_498,1_804_1103_9_498_1,1_38125_804,,1,1_498_V
1_498,1_805_1104_9_498_2,1_38126_805,,1,1_498_V
1_498,1_805_1104_9_498_2,1_38127_805,,0,1_498_I
1_498,1_805_1104_9_498_2,1_38129_805,,0,1_498_I
1_498,1_805_1104_9_498_2,1_38130_805,,0,1_498_I
1_498,1_805_1104_9_498_2,1_38132_805,,1,1_498_V
1_498,1_805_1104_9_498_2,1_38133_805,,1,1_498_V
1_498,1_806_1105_9_498_3,1_38134_806,,1,1_498_V
1_498,1_806_1105_9_498_3,1_38135_806,,0,1_498_I
1_498,1_806_1105_9_498_3,1_38137_806,,0,1_498_I
1_498,1_806_1105_9_498_3,1_38138_806,,0,1_498_I
1_498,1_806_1105_9_498_3,1_38140_806,,1,1_498_V
1_498,1_806_1105_9_498_3,1_38141_806,,1,1_498_V
1_289,1_985_1053_10_289_8,1_38214_985,,0,1_289_I
1_289,1_985_1053_10_289_8,1_38215_985,,1,1_289_V
1_289,1_985_989_10_289_10,1_38216_985,,0,1_289_I
1_289,1_985_989_10_289_10,1_38217_985,,1,1_289_V
1_240,1_800_1109_24_240_1,1_38218_800,,0,1_240_I
1_240,1_800_1109_24_240_1,1_38219_800,,0,1_240_I
1_240,1_800_1109_24_240_1,1_38220_800,,0,1_240_I
1_240,1_800_1109_24_240_1,1_38221_800,,0,1_240_I
1_240,1_800_1109_24_240_1,1_38222_800,,1,1_240_V
1_240,1_800_1109_24_240_1,1_38223_800,,1,1_240_V
1_240,1_800_1109_24_240_1,1_38224_800,,1,1_240_V
1_240,1_800_1109_24_240_1,1_38225_800,,1,1_240_V
1_241,1_800_1109_24_241_1,1_38226_800,,0,1_241_I
1_241,1_800_1109_24_241_1,1_38227_800,,1,1_241_V
1_241,1_800_1109_24_241_1,1_38228_800,,0,1_241_I
1_241,1_800_1109_24_241_1,1_38229_800,,0,1_241_I
1_241,1_800_1109_24_241_1,1_38230_800,,0,1_241_I
1_241,1_800_1109_24_241_1,1_38231_800,,1,1_241_V
1_241,1_800_1109_24_241_1,1_38232_800,,1,1_241_V
1_241,1_800_1109_24_241_1,1_38233_800,,1,1_241_V
1_240,1_800_1109_24_240_1,1_38235_800,,0,1_240_I
1_240,1_800_1109_24_240_1,1_38236_800,,0,1_240_I
1_240,1_800_1109_24_240_1,1_38237_800,,0,1_240_I
1_240,1_800_1109_24_240_1,1_38239_800,,1,1_240_V
1_240,1_800_1109_24_240_1,1_38240_800,,1,1_240_V
1_241,1_800_1109_24_241_1,1_38241_800,,1,1_241_V
1_242,1_851_1210_24_242_1,1_41283_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41284_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41285_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41286_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41287_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41288_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41289_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41290_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41291_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41292_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41293_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41294_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41295_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41297_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41298_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41299_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41300_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41301_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41302_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41304_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41305_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41306_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41307_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41308_851,,0,1_242_I
1_242,1_851_1210_24_242_1,1_41309_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41310_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41311_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41312_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41313_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41314_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41315_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41316_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41317_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41318_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41319_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41320_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41321_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41322_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41323_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41324_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41326_851,,1,1_242_V
1_242,1_851_1210_24_242_1,1_41328_851,,1,1_242_V
